"time" "obs"
"27895" 1999.61378424658 0.283
"27896" 1999.61381278539 0.234
"27897" 1999.61424086758 0.269
"27898" 1999.61555365297 0.287
"27899" 1999.61592465753 0.345
"27900" 1999.61758751903 0.283
"27901" 1999.61883751903 0.254
"27902" 1999.61884512938 0.283
"27903" 1999.61889649924 0.53
"27904" 1999.61894216134 0.903
"27905" 1999.61901826484 1.75
"27906" 1999.61904680365 1.83
"27907" 1999.61909436834 1.83
"27908" 1999.61913242009 1.67
"27909" 1999.61943683409 2.24
"27910" 1999.61950152207 2.65
"27911" 1999.61951293760 2.5
"27912" 1999.61967275495 2.37
"27913" 1999.61975456621 2.16
"27914" 1999.6201217656 1.35
"27915" 1999.62112062405 0.823
"27916" 1999.62191971081 0.64
"27917" 1999.62197488584 0.574
"27918" 1999.62228881279 0.603
"27919" 1999.62296423135 0.53
"27920" 1999.62511415525 0.386
"27921" 1999.62728500761 0.308
"27922" 1999.6274847793 0.337
"27923" 1999.63002473364 0.266
"27924" 1999.63170852359 0.274
"27925" 1999.63230783866 0.254
"27926" 1999.63264459665 0.283
"27927" 1999.63330669711 0.308
"27928" 1999.63333523592 0.304
"27929" 1999.63334094368 0.283
"27930" 1999.63336377473 0.243
"27931" 1999.63393455099 0.283
"27932" 1999.63447678843 0.287
"27933" 1999.63553272451 0.257
"27934" 1999.63718797565 0.272
"27935" 1999.63835616438 0.232
"27936" 1999.64072678843 0.226
"27937" 1999.64095509893 0.243
"27938" 1999.64166856925 0.232
"27939" 1999.64175418569 0.217
"27940" 1999.64178272451 0.18
"27941" 1999.64246765601 0.217
"27942" 1999.64606354642 0.22
"27943" 1999.64620624049 0.24
"27944" 1999.64931506849 0.203
"27945" 1999.65122907154 0.212
"27946" 1999.65217085236 0.192
"27947" 1999.65225646880 0.177
"27948" 1999.65228500761 0.137
"27949" 1999.65254756469 0.146
"27950" 1999.65354071537 0.189
"27951" 1999.65491057839 0.166
"27952" 1999.65639459665 0.2
"27953" 1999.65773592085 0.18
"27954" 1999.65890601218 0.217
"27955" 1999.66001902588 0.209
"27956" 1999.66019025875 0.229
"27957" 1999.66084665145 0.212
"27958" 1999.66096080670 0.197
"27959" 1999.66098934551 0.146
"27960" 1999.66213089802 0.2
"27961" 1999.66301369863 0.175
"27962" 1999.66732496195 0.186
"27963" 1999.66872336377 0.16
"27964" 1999.67063546423 0.183
"27965" 1999.67200532725 0.175
"27966" 1999.67209094368 0.126
"27967" 1999.67217656012 0.126
"27968" 1999.67243340944 0.157
"27969" 1999.67291856925 0.177
"27970" 1999.67391742770 0.163
"27971" 1999.67397450533 0.212
"27972" 1999.67414383562 0.229
"27973" 1999.67471461187 0.223
"27974" 1999.67477168950 0.209
"27975" 1999.67480022831 0.152
"27976" 1999.6752283105 0.177
"27977" 1999.67739916286 0.18
"27978" 1999.67751331811 0.166
"27979" 1999.67754185693 0.135
"27980" 1999.67762747336 0.135
"27981" 1999.67811263318 0.175
"27982" 1999.67914003044 0.192
"27983" 1999.68025304414 0.177
"27984" 1999.68031012177 0.131
"27985" 1999.68039573820 0.131
"27986" 1999.68065258752 0.163
"27987" 1999.68133751903 0.18
"27988" 1999.68139459665 0.2
"27989" 1999.68140981735 0.283
"27990" 1999.68145167428 0.559
"27991" 1999.68148021309 0.596
"27992" 1999.68150494673 0.53
"27993" 1999.68156582953 0.431
"27994" 1999.68165144597 0.406
"27995" 1999.68241628615 0.386
"27996" 1999.68299277017 0.283
"27997" 1999.68302130898 0.22
"27998" 1999.68304984779 0.192
"27999" 1999.68347792998 0.229
"28000" 1999.68427701674 0.229
"28001" 1999.68464802131 0.283
"28002" 1999.68493150685 0.411
"28003" 1999.68524733638 0.426
"28004" 1999.68560502283 0.386
"28005" 1999.68672374429 0.283
"28006" 1999.68721651446 0.252
"28007" 1999.68912861492 0.249
"28008" 1999.69075532724 0.22
"28009" 1999.69092656012 0.291
"28010" 1999.69169710807 0.365
"28011" 1999.69249809741 0.283
"28012" 1999.69298135464 0.249
"28013" 1999.69392313546 0.237
"28014" 1999.69398021309 0.22
"28015" 1999.69400875190 0.157
"28016" 1999.69469368341 0.203
"28017" 1999.69535007610 0.203
"28018" 1999.69634893455 0.192
"28019" 1999.69640601218 0.149
"28020" 1999.69657724505 0.146
"28021" 1999.69743340944 0.189
"28022" 1999.69874619482 0.197
"28023" 1999.69908866058 0.192
"28024" 1999.69917427702 0.144
"28025" 1999.69932458143 0.146
"28026" 1999.70031582953 0.189
"28027" 1999.70068683409 0.257
"28028" 1999.70136986301 0.287
"28029" 1999.70185692542 0.254
"28030" 1999.70188546423 0.206
"28031" 1999.70299847793 0.226
"28032" 1999.70568112633 0.217
"28033" 1999.70707952816 0.189
"28034" 1999.70876331811 0.2
"28035" 1999.71004756469 0.183
"28036" 1999.71013318113 0.139
"28037" 1999.71028729072 0.146
"28038" 1999.71127473364 0.2
"28039" 1999.71267313546 0.232
"28040" 1999.71432838661 0.22
"28041" 1999.71458523592 0.2
"28042" 1999.71983637747 0.169
"28043" 1999.72032153729 0.203
"28044" 1999.72066210046 0.26
"28045" 1999.72123287671 0.283
"28046" 1999.72351788432 0.2
"28047" 1999.7263717656 0.172
"28048" 1999.73330669711 0.18
"28049" 1999.7375304414 0.152
"28050" 1999.74232496195 0.18
"28051" 1999.74700532725 0.166
"28052" 1999.74817351598 0.131
"28053" 1999.74951484018 0.157
"28054" 1999.75134322679 0.137
"28055" 1999.75545281583 0.149
"28056" 1999.76469939117 0.137
"28057" 1999.76516362253 0.124
"28058" 1999.76538432268 0.152
"28059" 1999.76615487062 0.16
"28060" 1999.76629756469 0.22
"28061" 1999.76649733638 0.269
"28062" 1999.76721080670 0.308
"28063" 1999.76761035008 0.283
"28064" 1999.76975076103 0.192
"28065" 1999.77237633181 0.146
"28066" 1999.77440258752 0.16
"28067" 1999.77645738204 0.144
"28068" 1999.78222222222 0.144
"28069" 1999.78379185693 0.122
"28070" 1999.79337899543 0.144
"28071" 1999.79711948250 0.131
"28072" 1999.79714611872 0.152
"28073" 1999.79726027397 0.157
"28074" 1999.80202625571 0.135
"28075" 1999.80216894977 0.146
"28076" 1999.80282534247 0.212
"28077" 1999.80288242009 0.283
"28078" 1999.80300608828 0.53
"28079" 1999.80313926941 0.97
"28080" 1999.80331050228 1.09
"28081" 1999.80349315068 0.903
"28082" 1999.80390981735 0.574
"28083" 1999.80404109589 0.53
"28084" 1999.80507800609 0.312
"28085" 1999.80532153729 0.283
"28086" 1999.80570776256 0.252
"28087" 1999.80856354642 0.183
"28088" 1999.81258751903 0.172
"28089" 1999.81261605784 0.186
"28090" 1999.81270167428 0.391
"28091" 1999.81335806697 0.396
"28092" 1999.81347222222 0.46
"28093" 1999.81367009132 0.495
"28094" 1999.81453006088 0.386
"28095" 1999.81578386606 0.263
"28096" 1999.81578386606 0.283
"28097" 1999.81578767123 0.53
"28098" 1999.81578957382 0.903
"28099" 1999.81579337900 1.42
"28100" 1999.81580098935 2.81
"28101" 1999.81580669711 4.51
"28102" 1999.81582001522 8.06
"28103" 1999.81584474886 7.03
"28104" 1999.81592085236 4.51
"28105" 1999.81596461187 3.34
"28106" 1999.8160064688 4.51
"28107" 1999.81611491629 8.37
"28108" 1999.81623668189 7.03
"28109" 1999.81651445967 4.51
"28110" 1999.81667617960 3.29
"28111" 1999.81697108067 5.72
"28112" 1999.81720129376 5.74
"28113" 1999.81729642314 5.29
"28114" 1999.81744672755 5.09
"28115" 1999.8174847793 4.78
"28116" 1999.81774162861 3.88
"28117" 1999.81812214612 3.07
"28118" 1999.81855974125 2.49
"28119" 1999.81878995434 2.4
"28120" 1999.81935121766 1.96
"28121" 1999.81972222222 2.05
"28122" 1999.82067351598 1.48
"28123" 1999.82125190259 1.42
"28124" 1999.82197488584 1.17
"28125" 1999.82336377473 0.903
"28126" 1999.82454337900 0.757
"28127" 1999.82565639269 0.742
"28128" 1999.82679984779 0.823
"28129" 1999.82891362253 0.625
"28130" 1999.83096461187 0.53
"28131" 1999.83164954338 0.913
"28132" 1999.83196537291 0.903
"28133" 1999.83256468798 1.12
"28134" 1999.83652968037 0.793
"28135" 1999.83904299848 0.618
"28136" 1999.83938546423 0.647
"28137" 1999.84024162861 0.545
"28138" 1999.84101217656 0.545
"28139" 1999.84137937595 0.713
"28140" 1999.84183789954 0.801
"28141" 1999.84252283105 0.874
"28142" 1999.84295091324 0.83
"28143" 1999.84297945205 0.881
"28144" 1999.84349315068 0.941
"28145" 1999.84494863014 0.793
"28146" 1999.8450913242 0.844
"28147" 1999.84557458143 0.764
"28148" 1999.84611872146 0.801
"28149" 1999.84877283105 0.589
"28150" 1999.85094368341 0.525
"28151" 1999.85148592085 0.47
"28152" 1999.85331050228 0.475
"28153" 1999.85334094368 0.436
"28154" 1999.85436834094 0.401
"28155" 1999.85593797565 0.416
"28156" 1999.85670852359 0.357
"28157" 1999.87006468798 0.269
"28158" 1999.87017694064 0.332
"28159" 1999.87023592085 0.441
"28160" 1999.87046423135 0.431
"28161" 1999.87077625571 0.537
"28162" 1999.87111872146 0.574
"28163" 1999.87144596651 0.53
"28164" 1999.87237633181 0.446
"28165" 1999.87263318113 0.465
"28166" 1999.87328957382 0.382
"28167" 1999.87671423135 0.324
"28168" 1999.88670091324 0.283
"28169" 1999.88687214612 0.456
"28170" 1999.88698820396 0.441
"28171" 1999.88702625571 0.53
"28172" 1999.88707382040 0.691
"28173" 1999.88712899543 0.647
"28174" 1999.88718797565 0.801
"28175" 1999.88727359209 0.888
"28176" 1999.88847222222 0.589
"28177" 1999.8888413242 0.603
"28178" 1999.88901255708 0.495
"28179" 1999.89001331811 0.485
"28180" 1999.89008751903 0.53
"28181" 1999.89035578387 0.764
"28182" 1999.89043378995 0.903
"28183" 1999.89058219178 1.24
"28184" 1999.89075532725 2.16
"28185" 1999.89078006088 2.26
"28186" 1999.89111491629 5.14
"28187" 1999.89117009132 5.24
"28188" 1999.89124619483 5.69
"28189" 1999.89126712329 5.56
"28190" 1999.89140981735 5.65
"28191" 1999.89142694064 5.42
"28192" 1999.89183789954 4.3
"28193" 1999.89257039574 3.16
"28194" 1999.89337899543 2.56
"28195" 1999.89528348554 1.61
"28196" 1999.89529299848 1.99
"28197" 1999.89538812785 2.19
"28198" 1999.89549277017 2.93
"28199" 1999.89561643836 4.51
"28200" 1999.89608066971 10.3
"28201" 1999.89652968037 6.81
"28202" 1999.89681316591 5.63
"28203" 1999.89809741248 4.13
"28204" 1999.90003995434 3.16
"28205" 1999.90004946728 3.41
"28206" 1999.9001369863 4.51
"28207" 1999.90017313546 5.07
"28208" 1999.90023782344 5.71
"28209" 1999.90039193303 6.11
"28210" 1999.90052511416 5.58
"28211" 1999.90098744292 4.51
"28212" 1999.90124809741 4.24
"28213" 1999.90152207002 4.36
"28214" 1999.90186453577 3.95
"28215" 1999.90339611872 3.13
"28216" 1999.90616818874 2.16
"28217" 1999.90902016743 1.57
"28218" 1999.91028348554 1.42
"28219" 1999.91449961948 1.04
"28220" 1999.91812214612 0.888
"28221" 1999.91895167428 0.801
"28222" 1999.91952245053 0.83
"28223" 1999.91966324201 0.771
"28224" 1999.91960806697 0.727
"28225" 1999.91974885845 0.676
"28226" 1999.92163242009 0.669
"28227" 1999.92174847793 0.815
"28228" 1999.92197869102 0.903
"28229" 1999.92210616438 1.06
"28230" 1999.92211377473 1.02
"28231" 1999.92222983257 1.07
"28232" 1999.92231544901 1.21
"28233" 1999.92269977169 1.28
"28234" 1999.92319824962 1.12
"28235" 1999.92421613394 1.11
"28236" 1999.92539954338 0.903
"28237" 1999.93199200913 0.698
"28238" 1999.93213280061 0.786
"28239" 1999.93254756469 1.24
"28240" 1999.93279109589 1.13
"28241" 1999.93381849315 1.16
"28242" 1999.93510273973 0.98
"28243" 1999.93524543379 0.881
"28244" 1999.93540334855 0.941
"28245" 1999.93625951294 0.903
"28246" 1999.94075532724 0.749
"28247" 1999.941097793 0.691
"28248" 1999.94171042618 0.742
"28249" 1999.94181126332 0.801
"28250" 1999.94340943683 0.735
"28251" 1999.94425038052 0.874
"28252" 1999.94653158295 0.727
"28253" 1999.94798896499 0.844
"28254" 1999.94825913242 0.779
"28255" 1999.94841704718 0.815
"28256" 1999.95184170472 0.72
"28257" 1999.95241248097 0.757
"28258" 1999.95432458143 0.706
"28259" 1999.95445395738 0.779
"28260" 1999.95460996956 0.786
"28261" 1999.95502283105 0.706
"28262" 1999.96178652968 0.559
"28263" 1999.96331240487 0.603
"28264" 1999.96438356164 0.727
"28265" 1999.96568302892 0.662
"28266" 1999.96589611872 0.72
"28267" 1999.96592656012 0.932
"28268" 1999.96595509893 1.06
"28269" 1999.96621194825 0.815
"28270" 1999.96636796043 0.83
"28271" 1999.96644025875 0.903
"28272" 1999.96658675799 1.42
"28273" 1999.96674467275 2.36
"28274" 1999.96691971081 2.57
"28275" 1999.96744672755 1.99
"28276" 1999.96811453577 1.72
"28277" 1999.96844748858 1.72
"28278" 1999.96889459665 1.88
"28279" 1999.97015030441 1.59
"28280" 1999.97180365297 1.42
"28281" 1999.97558599696 1.11
"28282" 1999.97899543379 0.922
"28283" 1999.98200722983 0.97
"28284" 1999.98312024353 1.13
"28285" 1999.98513318113 1.09
"28286" 1999.98725837139 1.19
"28287" 1999.98813926941 1.06
"28288" 1999.98819634703 1.14
"28289" 1999.98856735160 1.17
"28290" 1999.99836757991 0.903
"28291" 1999.99860159817 0.837
"28292" 1999.99863203957 0.698
"28293" 1999.99868721461 0.786
"28294" 1999.99880327245 0.808
"28295" 1999.99907343988 0.757
"28296" 1999.99912480974 0.903
"28297" 1999.99920091324 1.18
"28298" 1999.99923135464 1.1
"28299" 1999.99957382040 0.98
"28300" 2000.003902207 0.859
"28301" 2000.00605022831 0.852
"28302" 2000.00753614916 1.08
"28303" 2000.01021689498 0.903
"28304" 2000.01093036530 0.903
"28305" 2000.01098744292 0.96
"28306" 2000.01147260274 0.874
"28307" 2000.01267123288 0.859
"28308" 2000.01312595129 0.922
"28309" 2000.01346841705 1.14
"28310" 2000.01364155251 1.16
"28311" 2000.01676750381 0.874
"28312" 2000.02608637747 0.779
"28313" 2000.0263413242 0.903
"28314" 2000.02640030441 0.999
"28315" 2000.02642694064 1.14
"28316" 2000.02648592085 1.27
"28317" 2000.02682838661 1.65
"28318" 2000.02687595129 1.83
"28319" 2000.02688546423 1.74
"28320" 2000.02769406393 1.39
"28321" 2000.02943493151 1.15
"28322" 2000.03070776256 1.15
"28323" 2000.03082382040 1.24
"28324" 2000.03093797565 1.46
"28325" 2000.03115106545 2.16
"28326" 2000.03158485540 4.15
"28327" 2000.03159436834 4
"28328" 2000.03202245053 3.32
"28329" 2000.03236491629 2.95
"28330" 2000.03424847793 2.37
"28331" 2000.03459094368 2.4
"28332" 2000.03723554033 1.94
"28333" 2000.03745814307 2.16
"28334" 2000.03771118721 2.09
"28335" 2000.03852739726 2.27
"28336" 2000.03994292237 2.16
"28337" 2000.0400304414 2.19
"28338" 2000.04042998478 2.78
"28339" 2000.04098934551 2.44
"28340" 2000.04228500761 2.16
"28341" 2000.04765791476 1.52
"28342" 2000.04968417047 1.44
"28343" 2000.05075913242 1.84
"28344" 2000.05215943683 4.09
"28345" 2000.05237633181 4.24
"28346" 2000.0527283105 3.8
"28347" 2000.05318683409 3.8
"28348" 2000.05335806697 4.12
"28349" 2000.05370053272 4.51
"28350" 2000.05396499239 5.53
"28351" 2000.05415715373 5.38
"28352" 2000.05447869102 4.84
"28353" 2000.05514079148 4.28
"28354" 2000.06021879756 2.81
"28355" 2000.06114916286 2.58
"28356" 2000.06402587519 2.05
"28357" 2000.06952054795 1.63
"28358" 2000.0702283105 1.72
"28359" 2000.07117009132 1.99
"28360" 2000.07180365297 1.9
"28361" 2000.07256468798 2.49
"28362" 2000.07261225266 2.96
"28363" 2000.07318112633 2.29
"28364" 2000.07352359209 2.2
"28365" 2000.0737347793 2.29
"28366" 2000.07394406393 3.32
"28367" 2000.07402016743 4.51
"28368" 2000.07416476408 7.03
"28369" 2000.07420091324 7.2
"28370" 2000.07423706241 7.03
"28371" 2000.07480783866 4.76
"28372" 2000.07532153729 4.15
"28373" 2000.07588280061 3.92
"28374" 2000.07598934551 4.07
"28375" 2000.07624619483 5.13
"28376" 2000.07667617960 5.16
"28377" 2000.07686263318 5.98
"28378" 2000.07690258752 6.5
"28379" 2000.07700722983 7.12
"28380" 2000.07726407915 6.54
"28381" 2000.07748287671 6.7
"28382" 2000.07792047184 6.18
"28383" 2000.07911910198 5.65
"28384" 2000.08049847793 4.51
"28385" 2000.08264649924 3.53
"28386" 2000.08503614916 2.8
"28387" 2000.08655821918 2.74
"28388" 2000.08676750381 2.93
"28389" 2000.08701293760 2.64
"28390" 2000.08772640791 2.58
"28391" 2000.09257800609 2.96
"28392" 2000.10339802131 1.83
"28393" 2000.10704147641 1.54
"28394" 2000.10801179604 1.57
"28395" 2000.10808789954 1.44
"28396" 2000.11049657534 1.42
"28397" 2000.11080859970 1.52
"28398" 2000.11172184170 1.46
"28399" 2000.11267313546 1.59
"28400" 2000.11410578387 1.42
"28401" 2000.11701103501 1.22
"28402" 2000.13190829528 0.852
"28403" 2000.14532153729 0.654
"28404" 2000.14540715373 0.691
"28405" 2000.14654870624 0.64
"28406" 2000.14817541857 0.779
"28407" 2000.15602359209 0.589
"28408" 2000.16552511416 0.589
"28409" 2000.16632420091 0.713
"28410" 2000.16700913242 0.713
"28411" 2000.16758181126 0.903
"28412" 2000.16817922374 1.16
"28413" 2000.16909246575 1.25
"28414" 2000.17009322679 0.999
"28415" 2000.17177701674 0.823
"28416" 2000.17189117199 0.83
"28417" 2000.17191971081 0.999
"28418" 2000.1725761035 0.852
"28419" 2000.16729642314 0.779
"28420" 2000.16838089802 0.844
"28421" 2000.16869482496 1.05
"28422" 2000.16890791476 1.42
"28423" 2000.16917047184 2.01
"28424" 2000.16935121766 2.1
"28425" 2000.1698630137 1.73
"28426" 2000.17043569254 1.54
"28427" 2000.17195776256 1.32
"28428" 2000.18179414003 1.02
"28429" 2000.18317732116 1.08
"28430" 2000.18339231355 1.02
"28431" 2000.18418759513 1.19
"28432" 2000.18440449011 1.42
"28433" 2000.18482305936 2.16
"28434" 2000.18506278539 2.9
"28435" 2000.18517694064 2.95
"28436" 2000.18561453577 2.41
"28437" 2000.18581430746 2.3
"28438" 2000.18608066971 2.61
"28439" 2000.18629946728 2.57
"28440" 2000.18660578387 3.2
"28441" 2000.18710045662 2.75
"28442" 2000.18767123288 2.49
"28443" 2000.18966894977 2.15
"28444" 2000.19152397260 1.99
"28445" 2000.19209474886 2.17
"28446" 2000.19239916286 2.77
"28447" 2000.19251331811 2.8
"28448" 2000.19304604262 2.39
"28449" 2000.19407343988 2.09
"28450" 2000.19783105023 1.72
"28451" 2000.19893455099 1.88
"28452" 2000.20025684932 1.65
"28453" 2000.20277777778 1.47
"28454" 2000.20319634703 1.62
"28455" 2000.20372907154 2.05
"28456" 2000.2048173516 1.78
"28457" 2000.20593607306 1.8
"28458" 2000.20603120244 1.93
"28459" 2000.20623097412 2.83
"28460" 2000.20639269406 2.93
"28461" 2000.20671613394 2.49
"28462" 2000.20715372907 2.26
"28463" 2000.20748668189 2.5
"28464" 2000.20786719939 2.53
"28465" 2000.20878995434 2.32
"28466" 2000.21009893455 2.87
"28467" 2000.21153348554 2.54
"28468" 2000.21203196347 2.81
"28469" 2000.21221841705 3.08
"28470" 2000.21249429224 3.73
"28471" 2000.21263127854 4.51
"28472" 2000.21277016743 5.98
"28473" 2000.21286529680 6.61
"28474" 2000.21295091324 6.7
"28475" 2000.21308409437 6.16
"28476" 2000.21334094368 6.45
"28477" 2000.21380707763 5.49
"28478" 2000.21455859970 4.98
"28479" 2000.21506278539 5.14
"28480" 2000.21551940639 5.16
"28481" 2000.21667047184 4.87
"28482" 2000.21778348554 4.13
"28483" 2000.21954337900 3.65
"28484" 2000.22568873668 2.3
"28485" 2000.22877092846 1.89
"28486" 2000.23381278539 1.41
"28487" 2000.24121385084 1.11
"28488" 2000.24161339422 1.28
"28489" 2000.24229832572 1.15
"28490" 2000.24264079148 1.17
"28491" 2000.24290715373 1.67
"28492" 2000.24313546423 1.7
"28493" 2000.24338280061 1.53
"28494" 2000.24357305936 1.59
"28495" 2000.24376331811 1.9
"28496" 2000.24964231355 2.22
"28497" 2000.24987062405 2.74
"28498" 2000.2499847793 2.78
"28499" 2000.25033675799 2.44
"28500" 2000.25067922374 2.41
"28501" 2000.25106925419 2.84
"28502" 2000.25130707763 3.37
"28503" 2000.25180175038 3.52
"28504" 2000.25234398782 3.05
"28505" 2000.25351217656 2.58
"28506" 2000.2575913242 2.06
"28507" 2000.25800228310 2.23
"28508" 2000.25830669711 2.73
"28509" 2000.25848744292 2.81
"28510" 2000.25889649924 2.41
"28511" 2000.25966894977 2.16
"28512" 2000.26221651446 1.8
"28513" 2000.27237633181 1.19
"28514" 2000.27291856925 1.21
"28515" 2000.27383181126 1.1
"28516" 2000.27617199391 1.05
"28517" 2000.29126902588 0.698
"28518" 2000.29166856925 0.706
"28519" 2000.29543569254 0.647
"28520" 2000.30011605784 0.654
"28521" 2000.30274162861 0.603
"28522" 2000.30808980213 0.53
"28523" 2000.30810312024 0.485
"28524" 2000.31073249619 0.51
"28525" 2000.31415715373 0.51
"28526" 2000.31701103501 0.475
"28527" 2000.31763888889 0.495
"28528" 2000.32134893455 0.505
"28529" 2000.32751331811 0.46
"28530" 2000.32865487062 0.545
"28531" 2000.32904680365 0.53
"28532" 2000.33322108067 0.446
"28533" 2000.3337347793 0.485
"28534" 2000.33380136986 0.53
"28535" 2000.33390601218 0.632
"28536" 2000.33419140030 0.749
"28537" 2000.33219368341 0.603
"28538" 2000.33390601218 0.505
"28539" 2000.33804414003 0.426
"28540" 2000.33895738204 0.46
"28541" 2000.33903158295 0.386
"28542" 2000.33910007610 0.37
"28543" 2000.33984208524 0.365
"28544" 2000.34021879756 0.53
"28545" 2000.34024162861 0.545
"28546" 2000.34126902588 0.5
"28547" 2000.34135083714 0.53
"28548" 2000.34178272451 0.757
"28549" 2000.34281012177 0.603
"28550" 2000.34343797565 0.713
"28551" 2000.3437043379 0.72
"28552" 2000.34640601218 0.505
"28553" 2000.34703386606 0.431
"28554" 2000.3486891172 0.49
"28555" 2000.34888888889 0.406
